Id,IsDeleted,MasterRecordId,AccountId,IsPersonAccount,LastName,FirstName,Salutation,Name,RecordTypeId,OtherStreet,OtherCity,OtherState,OtherPostalCode,OtherCountry,OtherLatitude,OtherLongitude,OtherGeocodeAccuracy,OtherAddress,OtherAddress.city,OtherAddress.country,OtherAddress.geocodeAccuracy,OtherAddress.latitude,OtherAddress.longitude,OtherAddress.postalCode,OtherAddress.state,OtherAddress.street,MailingStreet,MailingCity,MailingState,MailingPostalCode,MailingCountry,MailingLatitude,MailingLongitude,MailingGeocodeAccuracy,MailingAddress,MailingAddress.city,MailingAddress.country,MailingAddress.geocodeAccuracy,MailingAddress.latitude,MailingAddress.longitude,MailingAddress.postalCode,MailingAddress.state,MailingAddress.street,Phone,Fax,MobilePhone,HomePhone,OtherPhone,AssistantPhone,ReportsToId,Email,Title,Department,AssistantName,LeadSource,Birthdate,Description,CurrencyIsoCode,OwnerId,HasOptedOutOfEmail,HasOptedOutOfFax,DoNotCall,CanAllowPortalSelfReg,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastActivityDate,LastCURequestDate,LastCUUpdateDate,MayEdit,IsLocked,LastViewedDate,LastReferencedDate,EmailBouncedReason,EmailBouncedDate,IsEmailBounced,PhotoUrl,Jigsaw,JigsawContactId,IndividualId,ActivityMetricId,EDY_ORGCUSTOM__DB__c,EDY_ORGCUSTOM__Old_Title__c,External_ID__c,SDO_PA_Inclusive_Preferred_Name__c,SDO_PA_Inclusive_Pronouns__c,SDO_PA_Inclusive_TDD_TTY__c,SDO_PA_Preferred_Contact_Channel__c,SDO_Cust360_CSAT__c,SDO_Cust360_ChurnRisk__c,SDO_Cust360_Contact_Picture_URL__c,SDO_Cust360_Id__c,SDO_Cust360_Metric1__c,SDO_Cust360_Metric2__c,SDO_PA_Year_of_Birth__c,SDO_Service_Month_of_Birth__c,SDO_Service_Primary_Messaging_User__c,SDO_Service_SMS_Message__c,Notes__c,SDO_SFS_Rider_BotContext__c,SDO_SFS_Rider_Enabled__c,SDO_SFS_Rider_ServiceTerritory__c,et4ae5__HasOptedOutOfMobile__c,et4ae5__Mobile_Country_Code__c,SDO_Certification_Level_c__c,pi__Needs_Score_Synced__c,pi__Pardot_Last_Scored_At__c,pi__campaign__c,pi__comments__c,pi__conversion_date__c,pi__conversion_object_name__c,pi__conversion_object_type__c,pi__created_date__c,pi__first_activity__c,pi__first_search_term__c,pi__first_search_type__c,pi__first_touch_url__c,pi__grade__c,pi__last_activity__c,pi__notes__c,pi__pardot_hard_bounced__c,pi__score__c,pi__url__c,pi__utm_campaign__c,pi__utm_content__c,pi__utm_medium__c,pi__utm_source__c,pi__utm_term__c,Ptnr_Onbd_Fmwk__Onboarding_Plan__c,Ptnr_Onbd_Fmwk__Onboarding_Start_Date__c,Ptnr_Onbd_Fmwk__Onboarding_Status__c,Ptnr_Onbd_Fmwk__Role_Function__c,SDO_MAPS_Dataset_Split__c,SDO_MAPS_Days_Since_Last_Visit__c,SDO_MAPS_Tag_Contact__c,SDO_MAPS_Value_Tier__c,SDO_SFS_Tracker_BotContext__c,SDO_SCOM_OOA_Access__c,SDO_SCOM_OOA_Approver__c,SDO_SCOM_OOA_Budget_Limit__c,Tech_External_Knowledge_URL__c,Support_Tier__c,External_Web_SDR_URL__c,Use_Case__c,Process_Trigger_1__c,Demo_Record__c,Enriched__c,Unified_Individual_ID__c,Honorary_Title__c,Seniority__c,Account__c,Direct_Reports__c,Total_Reports__c,Tier__c,Background__c
003Ka00003svRfFIAU,FALSE,,001Ka000041ygaXIAQ,FALSE,Douglas,Wesley,Mr.,Wesley Douglas,012Ka000001EVkoIAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555-3305,,,,,,,wesley.douglas@example.com,Database Administrator,Operations,,,1984-08-06,,USD,005Ka000003m1lpIAA,FALSE,FALSE,FALSE,FALSE,2025-06-23T21:36:42.000+0000,005Ka000003m1lpIAA,2025-07-10T19:55:30.000+0000,005Ka0000046j43IAA,2025-07-10T19:55:30.000+0000,,,,TRUE,FALSE,2025-07-10T05:09:29.000+0000,2025-07-10T05:09:29.000+0000,,,FALSE,/services/images/photo/003Ka00003svRfFIAU,,,,,FALSE,,Contact.388,,,FALSE,,,,,,,,,,,,,,FALSE,,FALSE,US,,FALSE,,,,,,,,,,,,,,,FALSE,,,,,,,,,,Not Started,All,,,,,,,,,,Premier,,Generic,FALSE,FALSE,TRUE,563c0937f0c7850810380c8f7cf2a9e4,,Mid,Ford Motor Company,0,0,Premium,
003Ka00003svRfiIAE,FALSE,,001Ka000041ygbEIAQ,FALSE,Bell,Zara,Mrs.,Zara Bell,012Ka000001EVkoIAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555-3804,,,,,,,zara.bell@example.com,HR Director,HR,,,1991-12-19,,USD,005Ka000003m1lpIAA,FALSE,FALSE,FALSE,FALSE,2025-06-23T21:37:30.000+0000,005Ka000003m1lpIAA,2025-07-10T19:55:29.000+0000,005Ka0000046j43IAA,2025-07-10T19:55:29.000+0000,,,,TRUE,FALSE,2025-07-10T05:09:29.000+0000,2025-07-10T05:09:29.000+0000,,,FALSE,/services/images/photo/003Ka00003svRfiIAE,,,,,FALSE,,Contact.415,,,FALSE,,,,,,,,,,,,,,FALSE,,FALSE,US,,FALSE,,,,,,,,,,,,,,,FALSE,,,,,,,,,,Not Started,All,,,,,,,,,,Premier,,Generic,FALSE,FALSE,TRUE,086b0ac2af381cacef6cd84704aa63e9,,Mid,"Best Buy Co., Inc.",0,0,Premium,
003Ka00003svRfpIAE,FALSE,,001Ka000041ygb7IAA,FALSE,Bird,Grant,Mr.,Grant Bird,012Ka000001EVkoIAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555-3905,,,,,,,grant.bird@example.com,Infrastructure Lead,Operations,,,1978-02-13,,USD,005Ka000003m1lpIAA,FALSE,FALSE,FALSE,FALSE,2025-06-23T21:37:30.000+0000,005Ka000003m1lpIAA,2025-07-10T19:55:29.000+0000,005Ka0000046j43IAA,2025-07-10T19:55:29.000+0000,,,,TRUE,FALSE,2025-07-10T05:09:29.000+0000,2025-07-10T05:09:29.000+0000,,,FALSE,/services/images/photo/003Ka00003svRfpIAE,,,,,FALSE,,Contact.422,,,FALSE,,,,,,,,,,,,,,FALSE,,FALSE,US,,FALSE,,,,,,,,,,,,,,,FALSE,,,,,,,,,,Not Started,All,,,,,,,,,,Premier,,Generic,FALSE,FALSE,TRUE,66ebbb6119149649827d44d7bad43082,,Mid,American Airlines Group Inc.,0,0,Free,
003Ka00003svRgZIAU,FALSE,,001Ka000041ygbNIAQ,FALSE,Opal,Vapor,Mr.,Vapor Opal,012Ka000001EVkoIAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555-5304,,,,,,,vapor.opal@example.com,Talent Development,HR,,,1975-01-09,,USD,005Ka000003m1lpIAA,FALSE,FALSE,FALSE,FALSE,2025-06-23T21:38:36.000+0000,005Ka000003m1lpIAA,2025-07-10T19:55:18.000+0000,005Ka0000046j43IAA,2025-07-10T19:55:18.000+0000,,,,TRUE,FALSE,2025-07-10T19:07:17.000+0000,2025-07-10T19:07:17.000+0000,,,FALSE,/services/images/photo/003Ka00003svRgZIAU,,,,,FALSE,,Contact.464,,,FALSE,,,,,,,,,,,,,,FALSE,,FALSE,US,,FALSE,,,,,,,,,,,,,,,FALSE,,,,,,,,,,Not Started,All,,,,,,,,,,Premier,,Generic,FALSE,FALSE,TRUE,7886134e77e1d810d32855e2e3970883,,Mid,"Macy's, Inc.",0,0,Basic,
003Ka00003svRfSIAU,FALSE,,001Ka000041ygaPIAQ,FALSE,Tucker,Jack,Mr.,Jack Tucker,012Ka000001EVkoIAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555-3506,,,,,,,jack.tucker@example.com,Product Strategy,Product,,,1992-07-28,,USD,005Ka000003m1lpIAA,FALSE,FALSE,FALSE,FALSE,2025-06-23T21:36:57.000+0000,005Ka000003m1lpIAA,2025-07-10T19:55:27.000+0000,005Ka0000046j43IAA,2025-07-10T19:55:27.000+0000,,,,TRUE,FALSE,2025-07-10T19:07:17.000+0000,2025-07-10T19:07:17.000+0000,,,FALSE,/services/images/photo/003Ka00003svRfSIAU,,,,,FALSE,,Contact.401,,,FALSE,,,,,,,,,,,,,,FALSE,,FALSE,US,,FALSE,,,,,,,,,,,,,,,FALSE,,,,,,,,,,Not Started,All,,,,,,,,,,Premier,,Generic,FALSE,FALSE,TRUE,a5060476ad25fffa70321b1a2241196a,,Mid,Morgan Stanley,0,0,Basic,
003Ka00003svRdxIAE,FALSE,,001Ka000041ygbCIAQ,FALSE,King,Jonathan,Mr.,Jonathan King,012Ka000001EVkoIAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555-1401,,,,,,,jonathan.king@example.com,Software Architect,Engineering,,,1989-04-12,,USD,005Ka000003m1lpIAA,FALSE,FALSE,FALSE,FALSE,2025-06-23T21:33:57.000+0000,005Ka000003m1lpIAA,2025-07-10T19:55:32.000+0000,005Ka0000046j43IAA,2025-07-10T19:55:32.000+0000,,,,TRUE,FALSE,2025-07-10T19:07:17.000+0000,2025-07-10T19:07:17.000+0000,,,FALSE,/services/images/photo/003Ka00003svRdxIAE,,,,,FALSE,,Contact.340,,,FALSE,,,,,,,,,,,,,,FALSE,,FALSE,US,,FALSE,,,,,,,,,,,,,,,FALSE,,,,,,,,,,Not Started,All,,,,,,,,,,Premier,,Generic,FALSE,FALSE,TRUE,7ec2f8cc4265a50d768176d6ec50d0d4,,Mid,E. I. du Pont de Nemours and Company,0,0,Basic,
003Ka00003svRPlIAM,FALSE,,001Ka000041yga7IAA,FALSE,Hernandez,Kevin,Mr.,Kevin Hernandez,012Ka000001EVkoIAG,,,,,,,,,,,,,,,,,,2008 Finance Drive,Minneapolis,MN,55427,USA,,,,[object Object],Minneapolis,USA,,,,55427,MN,2008 Finance Drive,(555) 901-6008,,(555) 901-6009,,,,003Ka00003svRPeIAM,khernandez@example.com,Chief Financial Officer,Finance,,,1968-08-11,,USD,005Ka000003m1lpIAA,FALSE,FALSE,FALSE,FALSE,2025-06-23T19:38:55.000+0000,005Ka000003m1lpIAA,2025-07-10T19:55:32.000+0000,005Ka0000046j43IAA,2025-07-10T19:55:32.000+0000,,,,TRUE,FALSE,2025-07-10T19:07:52.000+0000,2025-07-10T19:07:52.000+0000,,,FALSE,/services/images/photo/003Ka00003svRPlIAM,,,,,FALSE,,Contact.206,,,FALSE,Mobile Phone,,,,,,,,,,,"Financial executive with deep expertise in manufacturing economics and capital allocation. Expert in operational efficiency, cost optimization, and strategic investment analysis for industrial operations.",,FALSE,,FALSE,US,Expert,FALSE,,,,,,,,,,,,,,,FALSE,,,,,,,,,,Not Started,All,,,,,,,,,,Premier,,Generic,FALSE,FALSE,FALSE,ec94f8871a083be3109e7f2667cfccae,,Mid,3M Company,0,0,Cancelled,
003Ka00003rtikwIAA,FALSE,,001Ka000041ygaDIAQ,FALSE,Kane,Jeff,Mr.,Jeff Kane,012Ka000001EVkoIAG,178 San Jose Ave,Santa Clara,CA,95125,USA,,,,[object Object],Santa Clara,USA,,,,95125,CA,178 San Jose Ave,178 San Jose Ave,Santa Clara,CA,95125,USA,37.310052,-121.873789,Block,[object Object],Santa Clara,USA,Block,37.310052,-121.873789,95125,CA,178 San Jose Ave,(385) 555-1733,(385) 555-0199,(385) 555-0188,385-218-7039,(385) 555-0191,(385) 555-0150,003Ka00003rtijXIAQ,jkane@example.com,VP of Finance,Finance,Mason Gildersleeve,Referral,1977-05-29,,USD,005Ka000003m1lpIAA,FALSE,FALSE,FALSE,FALSE,2025-04-28T21:38:17.000+0000,005Ka000003m1lpIAA,2025-07-10T19:55:29.000+0000,005Ka0000046j43IAA,2025-07-10T19:55:29.000+0000,2025-07-19,,,TRUE,FALSE,2025-07-10T19:07:17.000+0000,2025-07-10T19:07:17.000+0000,,,FALSE,/services/images/photo/003Ka00003rtikwIAA,,,,,FALSE,,Contact.015,,He/Him/His,TRUE,Email,,,,,,,,,,,Marketing professional with expertise in brand management and customer engagement strategies. Specializes in digital marketing and lead generation.,,FALSE,,FALSE,,Professional,FALSE,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,Standard,,Generic,FALSE,FALSE,FALSE,fe5dbb9869d4eaf6816427b7521c563c,,V-level,American Express Company,0,0,Basic,
003Ka00003rtik1IAA,FALSE,,001Ka000041ygbMIAQ,FALSE,Perez-Sanchez,Tom,Mr.,Tom Perez-Sanchez,012Ka000001EVkoIAG,309 8th Ave,Santa Cruz,CA,95062,USA,,,,[object Object],Santa Cruz,USA,,,,95062,CA,309 8th Ave,309 8th Ave,Santa Cruz,CA,95062,USA,36.965369,-121.997687,Block,[object Object],Santa Cruz,USA,Block,36.965369,-121.997687,95062,CA,309 8th Ave,(643) 555-5886,(643) 555-0199,(643) 555-0188,643-788-2366,(643) 555-0191,(643) 555-0150,,tom.perezsanchez@example.com,Development Director,Business Development,Jon Lauver,Data.com,1973-09-30,,USD,005Ka000003m1lpIAA,FALSE,FALSE,FALSE,FALSE,2025-04-28T21:38:17.000+0000,005Ka000003m1lpIAA,2025-07-10T19:55:18.000+0000,005Ka0000046j43IAA,2025-07-10T19:55:18.000+0000,2025-07-31,,,TRUE,FALSE,2025-07-10T19:07:52.000+0000,2025-07-10T19:07:52.000+0000,,,FALSE,/services/images/photo/003Ka00003rtik1IAA,,,,,FALSE,,Contact.072,,He/Him/His,FALSE,Email,,,,,,,,,,,Development Director responsible for strategic planning and business growth initiatives. Expert in market analysis and competitive intelligence.,,FALSE,,FALSE,,Professional,FALSE,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,Standard,,Generic,FALSE,FALSE,FALSE,cc71a020ee24d0226d94afb5c9d111f0,,Senior,Costco Wholesale Corporation,0,0,Cancelled,
003Ka00003svRfTIAU,FALSE,,001Ka000041ygbSIAQ,FALSE,Rhodes,Kira,Mrs.,Kira Rhodes,012Ka000001EVkoIAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555-3601,,,,,,,kira.rhodes@example.com,Swift Developer,Engineering,,,1983-04-22,,USD,005Ka000003m1lpIAA,FALSE,FALSE,FALSE,FALSE,2025-06-23T21:37:14.000+0000,005Ka000003m1lpIAA,2025-07-10T19:55:32.000+0000,005Ka0000046j43IAA,2025-07-10T19:55:32.000+0000,,,,TRUE,FALSE,2025-07-10T05:09:29.000+0000,2025-07-10T05:09:29.000+0000,,,FALSE,/services/images/photo/003Ka00003svRfTIAU,,,,,FALSE,,Contact.402,,,FALSE,,,,,,,,,,,,,,FALSE,,FALSE,US,,FALSE,,,,,,,,,,,,,,,FALSE,,,,,,,,,,Not Started,All,,,,,,,,,,Premier,,Generic,FALSE,FALSE,TRUE,7d496b3c16cabf427c7789b6fbfc0dd8,,Mid,ConocoPhillips,0,0,Premium,
003Ka00003svRYMIA2,FALSE,,001Ka000041yga5IAA,FALSE,Moore,Brandon,Mr.,Brandon Moore,012Ka000001EVkoIAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555-0303,,,,,,003Ka00003svRPsIAM,brandon.moore@example.com,Senior Frontend Developer,Engineering,,,1985-05-11,,USD,005Ka000003m1lpIAA,FALSE,FALSE,FALSE,FALSE,2025-06-23T20:49:47.000+0000,005Ka000003m1lpIAA,2025-07-10T19:55:29.000+0000,005Ka0000046j43IAA,2025-07-10T19:55:29.000+0000,,,,TRUE,FALSE,,,,,FALSE,/services/images/photo/003Ka00003svRYMIA2,,,,,FALSE,,Contact.259,,,FALSE,,,,,,,,,,,,,,FALSE,,FALSE,US,,FALSE,,,,,,,,,,,,,,,FALSE,,,,,,,,,,Not Started,All,,,,,,,,,,Premier,,Generic,FALSE,FALSE,TRUE,965f6705708ebb3657e87acda6985ea9,,Mid,Verde,0,0,Free,
003Ka00003rtijSIAQ,FALSE,,001Ka000041yga4IAA,FALSE,Acme,Yvette,Ms.,Yvette Acme,012Ka000001EVkpIAG,315 Walnut Ave,South San Francisco,CA,94080,USA,,,,[object Object],South San Francisco,USA,,,,94080,CA,315 Walnut Ave,240 E 3rd Ave,San Mateo,CA,94401,USA,37.565337,-122.322474,Address,[object Object],San Mateo,USA,Address,37.565337,-122.322474,94401,CA,240 E 3rd Ave,(794) 555-0153,(794) 555-0182,(415) 555-0155,,,,,yvette.acme@example.com,Lead Technician,Operations,,,1977-03-20,,USD,005Ka000003m1lpIAA,FALSE,FALSE,FALSE,FALSE,2025-04-28T21:38:17.000+0000,005Ka000003m1lpIAA,2025-07-10T19:55:30.000+0000,005Ka0000046j43IAA,2025-07-10T19:55:30.000+0000,,,,TRUE,FALSE,,,,,FALSE,/services/images/photo/003Ka00003rtijSIAQ,,,,,FALSE,,Contact.102,,She/Her/Hers,FALSE,Email,,,,,,,,,,,Lead Technician responsible for complex technical implementations and team leadership. Expertise in troubleshooting and system optimization.,,FALSE,,FALSE,US,Professional,FALSE,,,,,,,,,,,,,,,FALSE,,,,,,,,a7KKa0000006Q5oMAE,,Not Started,,,,,,,,,,,Standard,,Generic,FALSE,FALSE,FALSE,d25eaf8a5b189f3f6ce1767bb51146bd,,Senior,CTW Partners,0,0,Free,
003Ka00003rtikUIAQ,FALSE,,001Ka000041ygbPIAQ,FALSE,Blay,Jeff,Mr.,Jeff Blay,012Ka000001EVkoIAG,1678 50th Ave,Alameda,CA,94601,USA,,,,[object Object],Alameda,USA,,,,94601,CA,1678 50th Ave,1678 50th Ave,Alameda,CA,94601,USA,37.771466,-122.207077,Block,[object Object],Alameda,USA,Block,37.771466,-122.207077,94601,CA,1678 50th Ave,(487) 555-4995,(487) 555-0199,(487) 555-0188,487-756-1793,(487) 555-0191,(487) 555-0150,,jblay@example.com,Enterprise Sales Manager,Sales,Ira Harned,Cold Call,1969-08-19,,USD,005Ka000003m1lpIAA,FALSE,FALSE,FALSE,FALSE,2025-04-28T21:38:17.000+0000,005Ka000003m1lpIAA,2025-07-10T19:55:18.000+0000,005Ka0000046j43IAA,2025-07-10T19:55:18.000+0000,2025-08-01,,,TRUE,FALSE,2025-07-10T19:07:52.000+0000,2025-07-10T19:07:52.000+0000,,,FALSE,/services/images/photo/003Ka00003rtikUIAQ,,,,,FALSE,,Contact.025,,He/Him/His,FALSE,,,,,,,,,,,,,,FALSE,,FALSE,,,FALSE,2020-06-30T14:53:09.000+0000,Email Plug-in,,,,,2020-06-26T16:17:29.000+0000,2020-01-20T06:41:36.000+0000,,,,B,2020-05-31T00:28:28.000+0000,,FALSE,94,http://pi.pardot.com/prospect/read?id=482657,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,ac4b5155367e6d0b202f9cda527e0e36,,Mid,AT&T Inc.,0,0,Cancelled,
003Ka00003svRf7IAE,FALSE,,001Ka000041ygbAIAQ,FALSE,Vaughn,Oscar,Mr.,Oscar Vaughn,012Ka000001EVkoIAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555-3203,,,,,,003Ka00003rtijaIAA,oscar.vaughn@example.com,Demand Generation,Marketing,,,1978-06-21,,USD,005Ka000003m1lpIAA,FALSE,FALSE,FALSE,FALSE,2025-06-23T21:36:42.000+0000,005Ka000003m1lpIAA,2025-07-10T19:55:27.000+0000,005Ka0000046j43IAA,2025-07-10T19:55:27.000+0000,,,,TRUE,FALSE,2025-07-10T05:09:29.000+0000,2025-07-10T05:09:29.000+0000,,,FALSE,/services/images/photo/003Ka00003svRf7IAE,,,,,FALSE,,Contact.380,,,FALSE,,,,,,,,,,,,,,FALSE,,FALSE,US,,FALSE,,,,,,,,,,,,,,,FALSE,,,,,,,,,,Not Started,All,,,,,,,,,,Premier,,Generic,FALSE,FALSE,TRUE,59f141c75d5d09503b2d9e336c65a82a,,Mid,Omega Technology,0,0,Free,
003Ka00003svRh9IAE,FALSE,,001Ka000041ygbBIAQ,FALSE,Hematite,Lux,Mr.,Lux Hematite,012Ka000001EVkoIAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555-6406,,,,,,,lux.hematite@example.com,Head of Product,Product,,,1977-06-08,,USD,005Ka000003m1lpIAA,FALSE,FALSE,FALSE,FALSE,2025-06-23T21:39:52.000+0000,005Ka000003m1lpIAA,2025-07-10T19:55:32.000+0000,005Ka0000046j43IAA,2025-07-10T19:55:32.000+0000,,,,TRUE,FALSE,2025-07-10T19:07:52.000+0000,2025-07-10T19:07:52.000+0000,,,FALSE,/services/images/photo/003Ka00003svRh9IAE,,,,,FALSE,,Contact.491,,,FALSE,,,,,,,,,,,,,,FALSE,,FALSE,US,,FALSE,,,,,,,,,,,,,,,FALSE,,,,,,,,,,Not Started,All,,,,,,,,,,Premier,,Generic,FALSE,FALSE,TRUE,135baf7c23c9d0e2c5748a50b14447c5,,Mid,Comcast Corporation,0,0,Cancelled,
003Ka00003svRfGIAU,FALSE,,001Ka000041ygaXIAQ,FALSE,Owens,Xara,Mrs.,Xara Owens,012Ka000001EVkoIAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555-3306,,,,,,,xara.owens@example.com,Product Researcher,Product,,,1975-03-21,,USD,005Ka000003m1lpIAA,FALSE,FALSE,FALSE,FALSE,2025-06-23T21:36:42.000+0000,005Ka000003m1lpIAA,2025-07-10T19:55:27.000+0000,005Ka0000046j43IAA,2025-07-10T19:55:27.000+0000,,,,TRUE,FALSE,2025-07-10T05:09:29.000+0000,2025-07-10T05:09:29.000+0000,,,FALSE,/services/images/photo/003Ka00003svRfGIAU,,,,,FALSE,,Contact.389,,,FALSE,,,,,,,,,,,,,,FALSE,,FALSE,US,,FALSE,,,,,,,,,,,,,,,FALSE,,,,,,,,,,Not Started,All,,,,,,,,,,Premier,,Generic,FALSE,FALSE,TRUE,116d6ce41858394c686ba1a5c01e6933,,Mid,Ford Motor Company,0,0,Premium,
003Ka00003svRYbIAM,FALSE,,001Ka000041yga5IAA,FALSE,Green,Kimberly,Mrs.,Kimberly Green,012Ka000001EVkoIAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555-0318,,,,,,003Ka00003svRPsIAM,kimberly.green@example.com,Account Manager,Sales,,,1986-12-20,,USD,005Ka000003m1lpIAA,FALSE,FALSE,FALSE,FALSE,2025-06-23T20:49:47.000+0000,005Ka000003m1lpIAA,2025-07-10T19:55:30.000+0000,005Ka0000046j43IAA,2025-07-10T19:55:30.000+0000,,,,TRUE,FALSE,,,,,FALSE,/services/images/photo/003Ka00003svRYbIAM,,,,,FALSE,,Contact.274,,,FALSE,,,,,,,,,,,,,,FALSE,,FALSE,US,,FALSE,,,,,,,,,,,,,,,FALSE,,,,,,,,,,Not Started,All,,,,,,,,,,Premier,,Generic,FALSE,FALSE,TRUE,1d25ef70c6064c885c7cae8550f55efe,,Mid,Verde,0,0,Free,
003Ka00003svRhmIAE,FALSE,,001Ka000041ygaKIAQ,FALSE,Sandstone,Radix,Mr.,Radix Sandstone,012Ka000001EVkoIAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555-8302,,,,,,003Ka00003rtikJIAQ,radix.sandstone@example.com,Product Marketing Manager,Marketing,,,1972-12-13,,USD,005Ka000003m1lpIAA,FALSE,FALSE,FALSE,FALSE,2025-06-23T21:41:01.000+0000,005Ka000003m1lpIAA,2025-07-10T19:55:30.000+0000,005Ka0000046j43IAA,2025-07-10T19:55:30.000+0000,,,,TRUE,FALSE,2025-07-10T05:09:29.000+0000,2025-07-10T05:09:29.000+0000,,,FALSE,/services/images/photo/003Ka00003svRhmIAE,,,,,FALSE,,Contact.520,,,FALSE,,,,,,,,,,,,,,FALSE,,FALSE,US,,FALSE,,,,,,,,,,,,,,,FALSE,,,,,,,,,,Not Started,All,,,,,,,,,,Premier,,Generic,FALSE,FALSE,TRUE,025553289c0ec3ec093be10e778536ec,,Mid,Deere & Company,0,0,Free,
003Ka00003svRfIIAU,FALSE,,001Ka000041ygaUIAQ,FALSE,Gregory,Zoe,Mrs.,Zoe Gregory,012Ka000001EVkoIAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555-3402,,,,,,003Ka00003rtikdIAA,zoe.gregory@example.com,Key Account Manager,Sales,,,1982-10-13,,USD,005Ka000003m1lpIAA,FALSE,FALSE,FALSE,FALSE,2025-06-23T21:36:57.000+0000,005Ka000003m1lpIAA,2025-07-10T19:55:27.000+0000,005Ka0000046j43IAA,2025-07-10T19:55:27.000+0000,,,,TRUE,FALSE,2025-07-10T19:07:17.000+0000,2025-07-10T19:07:17.000+0000,,,FALSE,/services/images/photo/003Ka00003svRfIIAU,,,,,FALSE,,Contact.391,,,FALSE,,,,,,,,,,,,,,FALSE,,FALSE,US,,FALSE,,,,,,,,,,,,,,,FALSE,,,,,,,,,,Not Started,All,,,,,,,,,,Premier,,Generic,FALSE,FALSE,TRUE,e8b4f2fa3a26dcdc57a08b660f5a7c8a,,Mid,Halliburton Company,0,0,Basic,
003Ka00003svRf8IAE,FALSE,,001Ka000041ygbAIAQ,FALSE,Cross,Petra,Mrs.,Petra Cross,012Ka000001EVkoIAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555-3204,,,,,,003Ka00003rtijaIAA,petra.cross@example.com,Benefits Administrator,HR,,,1994-01-23,,USD,005Ka000003m1lpIAA,FALSE,FALSE,FALSE,FALSE,2025-06-23T21:36:42.000+0000,005Ka000003m1lpIAA,2025-07-10T19:55:30.000+0000,005Ka0000046j43IAA,2025-07-10T19:55:30.000+0000,,,,TRUE,FALSE,2025-07-10T19:07:17.000+0000,2025-07-10T19:07:17.000+0000,,,FALSE,/services/images/photo/003Ka00003svRf8IAE,,,,,FALSE,,Contact.381,,,FALSE,,,,,,,,,,,,,,FALSE,,FALSE,US,,FALSE,,,,,,,,,,,,,,,FALSE,,,,,,,,,,Not Started,All,,,,,,,,,,Premier,,Generic,FALSE,FALSE,TRUE,0d70fbb636696016bc9e355ab467329b,,Mid,Omega Technology,0,0,Basic,
003Ka00003svRgDIAU,FALSE,,001Ka000041ygaaIAA,FALSE,Rodriguez-Martinez,Zara,Mrs.,Zara Rodriguez-Martinez,012Ka000001EVkoIAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555-4206,,,,,,003Ka00003rtikgIAA,zara.rodriguezmartinez@example.com,Product Designer,Product,,,1973-01-19,,USD,005Ka000003m1lpIAA,FALSE,FALSE,FALSE,FALSE,2025-06-23T21:37:55.000+0000,005Ka000003m1lpIAA,2025-07-10T19:55:18.000+0000,005Ka0000046j43IAA,2025-07-10T19:55:18.000+0000,,,,TRUE,FALSE,2025-07-10T19:07:17.000+0000,2025-07-10T19:07:17.000+0000,,,FALSE,/services/images/photo/003Ka00003svRgDIAU,,,,,FALSE,,Contact.443,,,FALSE,,,,,,,,,,,,,,FALSE,,FALSE,US,,FALSE,,,,,,,,,,,,,,,FALSE,,,,,,,,,,Not Started,All,,,,,,,,,,Premier,,Generic,FALSE,FALSE,TRUE,8a686a1dbb724dd16084350a23985591,,Mid,Ingram Micro Inc.,0,0,Basic,
